Origin,Name,Job Rank,Ability Type,Specific Ability Type,Size,Type,Memory,Tags,Action,Range,Damage,Text,Rarity,HP,Recoveries,Dodge,Speed,Memory Increase,Stresscap,A-Def,MP,Armor,Save Target,Scope,Size
Gunslinger,Customized Ammo,0,Limit Break,Limit Break,,,,,Free Action,,,"You gain access to the following special ammunition types for the rest of the scene. Each ammunition type can be used once.
You can choose to us an ammunition type when attacking with a ranged weapon, giving the listed effects. The attack's normal effects still apply.
- Hotshot: Draw a straight line between yourself and your target, and place a [{Blast} 2] AOE centered anywhere along this line. Characters in the AOE must make an AGILITY save. Failure: They take [2d6 {Astral}]. Success: They take [1d6 {Astral}].
Additionally, the area becomes dangerous terrain (AGILITY, [5 {Astral}]) until the end of the scene
- Mindjack Round: On Hit: Until the end of the target's next turn or until they are dealt damage by you or one of your allies, they consider you and your allies as their allies, and their former allies as enemies. On Miss: The target is unable to target you with hostile effects until the end of their next turn.
- Piercer: The attack gains Piercing and becomes a {Line} attack with a distance of any amount up to the attack's {Range}. The attack also has Reliable 10 against objects and terrain.
- Shock Round: On Hit: The target is STUNNED and SLOWED until the end of their next turn. On Miss: The target is SLOWED and can't take reactions until the end of their next turn.",,,,,,,,,,,,,
Gunslinger,Fast Reload,0,Trait,Job Trait,,,,,,,,"1/round when you attack with a Reloading weapon, roll a d6. On a 6, you immediately reload it. You can spend MP to increase the result of this roll, at +1 per 1 MP spent.",,,,,,,,,,,,,
Gunslinger,Quick Draw,0,Skill,Skill,,,,,Reaction (1/round),,,"Trigger: A character within {Range} or {Reach} of one of your weapons attacks.  
Effect: You can attack them with that weapon before they roll for the attack.
",,,,,,,,,,,,,
Gunslinger,Stare Down,0,Trait,Job Trait,,,,,,,,"When you reload a weapon, you gain the Quick Draw skill until you use it, or until start of their next turn.",,,,,,,,,,,,,
Halfling,Brave,,Trait,Ancestry Trait,,,,,,,,"During any turn in which you SURGE, you gain +1 {Accuracy} on all attacks, checks, and saves.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Halfling,Lucky,,Trait,Ancestry Trait,,,,Stressful 2,Reaction (1/round),,,"Trigger: You would be hit by an attack.
Effect: The attacker must reroll the attack roll and use the second result. ",,0,0,0,0,0,0,0,0,0,0,0,1/2
Halfling,Nimble,,Trait,Ancestry Trait,,,,,,,,"Reaction attacks made against you receive +1 {Difficulty}.
Additionally, 1/scene when you would trigger an enemy's reaction, the reaction doesn't trigger.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Halfling,Tumble,,Trait,Ancestry Trait,,,,,,,,"You can move through spaces occupied by enemies that are larger than you, and becoming ENGAGED doesn't stop or end your movement.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Hexblade,Hex (Spell),0,Spell,Ranged Spell Attack,,,,"Auto-Hit, Innate, Unique, Mana 1",Minor Action,[Range = Scope],,"The target becomes hexed, which lasts until the end of the scene or until you use this ability again. This has the following effects:
- When you defeat a hexed target, you regain 1 MP.
- 1/round, you can deal +1d6 bonus damage on a successful weapon attack against a hexed target.
- 1/round when you inflict a condition on a hexed target, you can also inflict the same condition on another enemy within [{Range} 5] of the hexed target. The second character has this condition until the end of their next turn.",,,,,,,,,,,,,
Hexblade,Curse Bolt,2,Spell,Ranged Spell Attack,,,1,"Aetheric, Mana 1",(3) Volley,"[Range = Scope, Reach 1]",1d6 Force,"This spell deals +1 damage for every condition the target had at the time of the attack.
On Hit: The target is MARKED. Additionally, choose one of the following:
- Haze Curse: Until the MARK is cleared, your target treats you as INVISIBLE.
- Soul Curse: Until the MARK is cleared, your target receives +1 {Difficulty} on checks and saves.",,0,0,0,0,0,0,0,0,0,0,0,0
Hexblade,Edge of Darkness,1,Weapon,Melee Weapon,Main,Blade,-,-,(5) Fight,Reach 1,1d6 Lunar,"1/turn when you defeat, Wound, or Overstress an enemy with this weapon, you gain 3 TEMP {HP} and this weapon's damage increases by +1, to a maximum of +6. This extra damage lasts until you take a Long Rest.",,0,0,0,0,0,0,0,0,0,0,0,0
Hexblade,Bound Weapon,1,Support,Support,Light,,,Enchantment,-,,,"You may use one of the following enchantments at a time:
- Any Weapon: This weapon becomes Unbreakable, and when thrown, returns to you after the attack resolves. It can be used even if you are DISARMED.
- Any Technique: This technique becomes Unbreakable. If it's a spell, it can be used even if you are SILENCED.",,0,0,0,0,0,0,0,0,0,0,0,0
Hexblade,Curse of Weakness,2,Spell,Spell,,,2,-,-,,-,"When you make a character MARKED, you can spend 2 MP to also make them WEAKENED until the end of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Hexblade,Doom Hex,0,Limit Break,Limit Break,,,,,Free Action,,,"A character affected by your hex becomes DAZED, MARKED, BLINDED, SUNDERED, SILENCED, SLOWED, and WEAKENED. At the end of each of their turns in which they have at least one of these conditions, they make a MAGIC save. Success: They choose and remove one of these conditions.",,,,,,,,,,,,,
Hexblade,Hex,0,Trait,Job Trait,,,,,,,,"You gain the Hex spell attack, which is equipped for free.",,,,,,,,,,,,,
Hexblade,Hexing Aura,3,Spell,Spell,,,2,"Arcing, Aura 5",Free Action,,,"You can use one of the following Auras at a time:
- Intensify Hex: Enemies within your Aura gain +2 {Difficulty} when DAZED, instead of +1 {Difficulty}.
- Lingering Hex: Enemies within your Aura take [1 {Stress}] for each condition they clear.",,0,0,0,0,0,0,0,0,0,0,0,0
Hexblade,Misery,0,Trait,Job Trait,,,,,,,,You gain +1 {Accuracy} on attacks against characters with one or more conditions.,,,,,,,,,,,,,
Hexblade,Soul Strike,3,Skill,Skill,,,3,Mana 1,-,,-,"When you attack with a weapon, you can turn it into a soul strike for 1 MP. The attack gains the Aetheric tag, deals half damage, and deals all damage as {Stress} instead of its normal types.
Additionally, On Hit: the target is DAZED until the end of their next turn. If the {Stress} from this attack causes them to exceed their STRESS CAP, they are also SUNDERED until it is both the end of their next turn and they are no longer exceeding their STRESS CAP.",,0,0,0,0,0,0,0,0,0,0,0,0
Hoppit,Hop and a Skip,,Trait,Ancestry Trait,,,,,Reaction (1/round),,,"Trigger: You are inside an AOE when it is created.
Effect: You can shift 1 before any of the AOE's effect's resolve, or take [2 Stress] to shift 2.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Hoppit,Keen Ears,,Trait,Ancestry Trait,,,,,,,,"When you use an ability that targets a character, you can spend 1 MP to enable you to choose a HIDDEN character as its target.
1/turn, you can spend 1 FOCUS to reroll a failed save.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Hoppit,Power Kick,,Trait,Ancestry Trait,,,,,,,,"Climbing has a movement cost equal to the object's SIZE, instead of its SIZE + 1.
Minor Action: You automatically succeed on a {5} SHOVE against an adjacent character, but can only use the push option.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Hoppit,Travel Partner,,Trait,Ancestry Trait,,,,,Reaction (1/round),,,"Trigger: An adjacent ally whose SIZE is greater than yours moves or is moved in any way (including teleportation).
Effect: You can move along with them, mirroring their movement and benefiting from any special type of movement that takes place, like climbing, flight, or teleportation. You can end this movement at any point.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Hospitaler,Help,,Talent,Rank 2,,,,,,,,"When you {1} REFRESH, an adjacent ally gains TEMP {HP} equal to your GRIT+3.",,,,,,,,,,,,,
Hospitaler,Medic,,Talent,Rank 3,,,,,,,,"When you {1} REFRESH, you can spend a RECOVERY for an adjacent ally to also gain the benefits of whatever options you selected.",,,,,,,,,,,,,
Hospitaler,Reserves,,Talent,Rank 1,,,,,,,,"When you {1} REFRESH, you can pick two different options from the second list instead of one.",,,,,,,,,,,,,
Human,Adrenaline,,Trait,Ancestry Trait,,,,,,,,"1/scene, you can SURGE without increasing the SURGE level.",,0,0,0,0,0,0,0,0,0,0,0,1
Human,Hang in There,,Trait,Ancestry Trait,,,,,,,,"1/scene, you can ignore the effects of a Wound or Overstress roll, although you still take the Wound or Overstress.",,0,0,0,0,0,0,0,0,0,0,0,1
Human,Hearty,,Trait,Ancestry Trait,,,,,,,,You gain +3 {HP}.,,3,0,0,0,0,0,0,0,0,0,0,1
Human,Strong Saves,,Trait,Ancestry Trait,,,,,,,,You gain +1 {Accuracy} on all saves.,,0,0,0,0,0,0,0,0,0,0,0,1
Juggernaut,Leverage,,Talent,Rank 1,,,,,,,,"You are considered to have +1 SIZE for {5} SHOVE and being smaller doesn't impose {Difficulty}.
Additionally, when you successfully {5} SHOVE, you can choose to push the target up to 3 spaces instead of 1.
",,,,,,,,,,,,,
Juggernaut,Locomotion,,Talent,Rank 2,,,,,,,,"1/round when you push a character into another character or object, the pushed character takes [1d6 {Physical}]. If you push them into another character, both must also make an AGILITY save against your SAVE TARGET. Failure: They fall PRONE.",,,,,,,,,,,,,
Juggernaut,Runaway Train,,Talent,Rank 3,,,,,,,,"You gain the Runaway Train action.
Runaway Train	Action
{4} Rush 
You move up to your SPEED in a straight line. While doing this, you ignore ENGAGEMENT and difficult terrain, and you can move through other characters' spaces.
Deal your Size X [10 Piercing {Physical}] (minimum 10) to any objects in your path. If you destroy an object that would be an obstruction, you continue moving.   
If you move through a character, they must succeed on an AGILITY save or be automatically affected by a {5} SHOVE from you, and be pushed out of your path.  
",,,,,,,,,,,,,
Knife Juggler,Flick,,Talent,Rank 3,,,,,,,,Minor Action (1/round): You can make a thrown attack with a LIGHT Thrown weapon. This attack can't deal bonus damage and doesn't trigger linked attacks.,,,,,,,,,,,,,
Knife Juggler,Perfectly Balanced,,Talent,Rank 2,,,,,,,,"All of your Thrown weapons gain +2 Thrown (e.g., Thrown 3 becomes Thrown 5).
Additionally, you can make thrown attacks with LIGHT Thrown weapons using {5} FIGHT during PHASE {3} SKIRMISH instead of during PHASE {5} BRAWL.
",,,,,,,,,,,,,
Knife Juggler,Thrower,,Talent,Rank 1,,,,,,,,"Your LIGHT melee weapons gain Thrown 3, and your MAIN melee weapons gain Thrown 1.
Additionally, at the end of your turn all weapons you threw that turn return to you.
",,,,,,,,,,,,,
Knight,Hunker Down,,Talent,Rank 3,,,,,,,,"Instead of using your standard movement, you can perform a second minor action, but it must be a different minor action.",,,,,,,,,,,,,
Knight,Perfect Parry,,Talent,Rank 2,,,,,,,,"When you INTERPOSE, you can also COUNTERATTACK during the same turn.",,,,,,,,,,,,,
Knight,Phalanx,,Talent,Rank 1,,,,,,,,"When you {1} DEFEND, you can choose one of the following effects instead of gaining Focus normally:
- Roll 1d3 for each ally within [{Range} 3] and take the highest result, gaining FOCUS equal to the result plus your {ARMOR}.
- You gain FOCUS equal to 1d3 plus the number of allies within [{Range} 3].",,,,,,,,,,,,,
Knightmare,Night Terrors,1,Spell,Melee Spell Attack,,,1,"Aetheric, Mana 1",(5) Fight,Reach 2,2 Stress,"On Hit: Choose one of the following:
        The One Where You're Being Chased: The target receives +1 {Difficulty} on all attacks that don't include you as the target. This stacks to a maximum of +3 {Difficulty}. If they deal damage or Stress to you, they clear this effect.
        The One Where Your Teeth Fall Out: If the target is BREAKING, they take [4 Stress] instead of the usual Stress.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,Wraith Chain,3,Weapon,Melee Weapon,Heavy,Longarm,-,"Aetheric, Pull 2, Slow, Thrown 5",(7) Full Attack,"Reach 2,  Thrown 5",3d6+1 Force,"On Hit: If you are adjacent to the target or this attack pulls them adjacent to you, you may auto-hit on a {5} GRAPPLE against them.
You can attack with this weapon as a minor action during any phase, but you can only attack with it 1/turn. If you attack with it as a minor action, it deals no damage.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,Body Shields,1,Skill,Skill,,,1,Unique,-,,,"Any {Physical}, {Astral}, {Lunar}, and {Force} you would take is reduced by -1 (before {ARMOR} and resistances) for every character GRAPPLED by you. When Characters GRAPPLED by you deal damage to you, they don't count toward this damage reduction.
You don't benefit from this ability while SUNDERED.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,Chains of Despair,0,Skill,Skill,,,,"Focus 1, Innate, Unique",Reaction,,,"Trigger: An enemy within [{Range} 3] makes an attack.
Effect: You pull the enemy to the closest free space adjacent to you, and their attack must include you as a target.   You may also spend an additional 1 FOCUS to {5} GRAPPLE the enemy after pulling them  . 
",,,,,,,,,,,,,
Knightmare,Delirium,3,Skill,Skill,,,2,Unique,,,,"Whenever you take damage, you can take [1 {Stress}] to lower the total needed for you to critically hit on attacks by 1 (i.e., from 20+ to 19+, 19+ to 18+, etc). This effect stacks and lasts until the end of the scene or until you critically hit.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,Dream Eater,2,Skill,Skill,,,2,Unique,,,,"1/turn when an adjacent character gains {Stress}, you gain 1 FOCUS.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,Recurring Dream,2,Support,Support,Main,,,Enchantment,,,,"You may use one of the following enchantments at a time:
- Any Weapon: On hit: As long as you are attacking the same target, you can {3} VOLLEY, {5} FIGHT, or {7} FULL ATTACK (Slow weapons only) one phase earlier than the last time you did so. This effect stacks, but cannot shift the attack any earlier than PHASE {1} BOLSTER. It lasts until the end of the scene or until you attack a different target with this weapon.
- Any Technique that Forces a Save: 1/turn when a target succeeds on a save triggered by this technique, your SAVE TARGET increases by +1 for this technique only until the end of the scene or until a target fails the save, at which point it resets back to normal. This effect can stack.",,0,0,0,0,0,0,0,0,0,0,0,0
Knightmare,The Chains of Despair,0,Trait,Job Trait,,,,,,,,"You gain the Chains of Despair skill, which is equipped for free.",,,,,,,,,,,,,
Knightmare,The Inescapable Nightmare,0,Trait,Job Trait,,,,,,,,"When you would be able to make a melee attack as a reaction, you can instead attempt a {5} GRAPPLE.
Additionally, 1/round if a GRAPPLED enemy would cease to be adjacent to you, you can spend 1 MP to continue the GRAPPLE and negate any movement that would break adjacency.
You can't use this trait if you are STUNNED.
",,,,,,,,,,,,,
Knightmare,The Weight of Inevitability,0,Trait,Job Trait,,,,,,,,You are always considered at least SIZE 3 for the purposes of {5} GRAPPLE and {5} SHOVE and you can perform reactions while GRAPPLED.,,,,,,,,,,,,,
Knightmare,Trapped in a Dream,0,Limit Break,Limit Break,,,,,(5) Grapple,,,"All enemies of your choice within [{Range} 5] are pulled to the closest free spaces adjacent to you and GRAPPLED. Escaping from the GRAPPLE requires a standard action during any phase instead of a minor action. Any time an enemy GRAPPLED by this ability attacks, they must include you as one of their targets.",,,,,,,,,,,,,
Kobold,Distract,,Trait,Ancestry Trait,,,,,Free Action (1/scene),[Burst 2],,Enemies in the AOE become MARKED. ,,0,0,0,0,0,0,0,0,0,0,0,1/2
Kobold,Evasive,,Trait,Ancestry Trait,,,,,,,,"You gain resistance to damage and {Stress} from AOEs, and +1 {Accuracy} on saves against AOEs.
Additionally, 1/turn you can spend 1 FOCUS to reroll a failed save.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Kobold,Trap Array,,Trait,Ancestry Trait,,,,,,,,"You gain the Trap Array support item, which is equipped for free. 
Trap Array	Support Item
Consumable 2, Innate, Trap, Unique 
Minor Action 
You can expend 1 charge to deploy one of the following Traps:   
-	Explosive Trap ({Burst} 1): When triggered, all characters in the AOE take [1d6+3 {Force}].
-	Paint Marker ({Burst} 1): When triggered, all characters in the AOE are MARKED.
-	Snare Trap ({Burst} 1): When triggered, all characters in the AOE must succeed on an AGILITY save or be IMMOBILIZED until cleared. After the end of their next turn, affected characters can make a BULK check as a minor action. Success: They clear IMMOBILIZED. ",,0,0,0,0,0,0,0,0,0,0,0,1/2
Kobold,Trapmaster,,Trait,Ancestry Trait,,,,,,,,"You can automatically open locks as a free action. Additionally, you gain +1 {Accuracy} on rolls to disable traps and saves triggered by traps.",,0,0,0,0,0,0,0,0,0,0,0,1/2
Lancet,Impale,,Talent,Rank 3,,,,,,,,"1/turn when you attack with a longarm, you can turn the attack into a {Line} attack with a length equal to the weapon's {Reach}.",,,,,,,,,,,,,
